region_id,stock,year,value
3,cod_SDs22_24,1985,1.378999817151216
4,cod_SDs22_24,1985,1.378999817151216
7,cod_SDs22_24,1985,1.378999817151216
8,cod_SDs22_24,1985,1.378999817151216
9,cod_SDs22_24,1985,1.378999817151216
10,cod_SDs22_24,1985,1.378999817151216
5,cod_SDs22_24,1985,1.378999817151216
6,cod_SDs22_24,1985,1.378999817151216
11,cod_SDs22_24,1985,1.378999817151216
12,cod_SDs22_24,1985,1.378999817151216
13,cod_SDs22_24,1985,1.378999817151216
16,cod_SDs22_24,1985,1.378999817151216
3,cod_SDs22_24,1986,0.861766319253977
4,cod_SDs22_24,1986,0.861766319253977
7,cod_SDs22_24,1986,0.861766319253977
8,cod_SDs22_24,1986,0.861766319253977
9,cod_SDs22_24,1986,0.861766319253977
10,cod_SDs22_24,1986,0.861766319253977
5,cod_SDs22_24,1986,0.861766319253977
6,cod_SDs22_24,1986,0.861766319253977
11,cod_SDs22_24,1986,0.861766319253977
12,cod_SDs22_24,1986,0.861766319253977
13,cod_SDs22_24,1986,0.861766319253977
16,cod_SDs22_24,1986,0.861766319253977
3,cod_SDs22_24,1987,0.7995977326750777
4,cod_SDs22_24,1987,0.7995977326750777
7,cod_SDs22_24,1987,0.7995977326750777
8,cod_SDs22_24,1987,0.7995977326750777
9,cod_SDs22_24,1987,0.7995977326750777
10,cod_SDs22_24,1987,0.7995977326750777
5,cod_SDs22_24,1987,0.7995977326750777
6,cod_SDs22_24,1987,0.7995977326750777
11,cod_SDs22_24,1987,0.7995977326750777
12,cod_SDs22_24,1987,0.7995977326750777
13,cod_SDs22_24,1987,0.7995977326750777
16,cod_SDs22_24,1987,0.7995977326750777
3,cod_SDs22_24,1988,0.9886633753885536
4,cod_SDs22_24,1988,0.9886633753885536
7,cod_SDs22_24,1988,0.9886633753885536
8,cod_SDs22_24,1988,0.9886633753885536
9,cod_SDs22_24,1988,0.9886633753885536
10,cod_SDs22_24,1988,0.9886633753885536
5,cod_SDs22_24,1988,0.9886633753885536
6,cod_SDs22_24,1988,0.9886633753885536
11,cod_SDs22_24,1988,0.9886633753885536
12,cod_SDs22_24,1988,0.9886633753885536
13,cod_SDs22_24,1988,0.9886633753885536
16,cod_SDs22_24,1988,0.9886633753885536
3,cod_SDs22_24,1989,0.7219784238434814
4,cod_SDs22_24,1989,0.7219784238434814
7,cod_SDs22_24,1989,0.7219784238434814
8,cod_SDs22_24,1989,0.7219784238434814
9,cod_SDs22_24,1989,0.7219784238434814
10,cod_SDs22_24,1989,0.7219784238434814
5,cod_SDs22_24,1989,0.7219784238434814
6,cod_SDs22_24,1989,0.7219784238434814
11,cod_SDs22_24,1989,0.7219784238434814
12,cod_SDs22_24,1989,0.7219784238434814
13,cod_SDs22_24,1989,0.7219784238434814
16,cod_SDs22_24,1989,0.7219784238434814
3,cod_SDs22_24,1990,0.5613000548546352
4,cod_SDs22_24,1990,0.5613000548546352
7,cod_SDs22_24,1990,0.5613000548546352
8,cod_SDs22_24,1990,0.5613000548546352
9,cod_SDs22_24,1990,0.5613000548546352
10,cod_SDs22_24,1990,0.5613000548546352
5,cod_SDs22_24,1990,0.5613000548546352
6,cod_SDs22_24,1990,0.5613000548546352
11,cod_SDs22_24,1990,0.5613000548546352
12,cod_SDs22_24,1990,0.5613000548546352
13,cod_SDs22_24,1990,0.5613000548546352
16,cod_SDs22_24,1990,0.5613000548546352
3,cod_SDs22_24,1991,0.4438654232949351
4,cod_SDs22_24,1991,0.4438654232949351
7,cod_SDs22_24,1991,0.4438654232949351
8,cod_SDs22_24,1991,0.4438654232949351
9,cod_SDs22_24,1991,0.4438654232949351
10,cod_SDs22_24,1991,0.4438654232949351
5,cod_SDs22_24,1991,0.4438654232949351
6,cod_SDs22_24,1991,0.4438654232949351
11,cod_SDs22_24,1991,0.4438654232949351
12,cod_SDs22_24,1991,0.4438654232949351
13,cod_SDs22_24,1991,0.4438654232949351
16,cod_SDs22_24,1991,0.4438654232949351
3,cod_SDs22_24,1992,0.43641433534466995
4,cod_SDs22_24,1992,0.43641433534466995
7,cod_SDs22_24,1992,0.43641433534466995
8,cod_SDs22_24,1992,0.43641433534466995
9,cod_SDs22_24,1992,0.43641433534466995
10,cod_SDs22_24,1992,0.43641433534466995
5,cod_SDs22_24,1992,0.43641433534466995
6,cod_SDs22_24,1992,0.43641433534466995
11,cod_SDs22_24,1992,0.43641433534466995
12,cod_SDs22_24,1992,0.43641433534466995
